,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,sentence
17698,18098,3,0,3,0,1,"RT @TheOnlyReed: My daughter hate the Freddy Krueger mask I got at the crib, wheneva she act up, I put that bitch on for the NITE",theonlyreed daughter hate freddy krueger mask crib wheneva act put bitch nite
17699,18099,3,0,3,0,1,RT @TheOnlyReed: Pete carroll prolly got the hoes lined up for his players after the game bruh,theonlyreed pete carroll prolly hoe line player game bruh
17700,18100,3,0,3,0,1,"RT @TheOnlyReed: Sooner or later ya pussy gon tell
Me the truth, let's hope it's not while I'm in it, cause Ima kill u",theonlyreed pussy gon tell truth let hope cause i m a kill
17701,18101,3,0,3,0,1,RT @TheOnlyReed: Warm that pussy up,theonlyree warm pussy
17702,18102,3,0,3,0,1,"RT @TheOrangeCone: That rocket blowing up reminds me of that time in college when I blew a tranny. But in my defense, I was drunk. Both tim&#8230;",theorangecone rocket blowing remind college blow tranny defense drunk tim
17703,18103,3,0,0,3,2,RT @TheOrlandoJones: Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play D&amp;D are mock&#8230;,theorlandojone funny people take fantasy sport league seriously celebrate play amp mock
17704,18104,3,0,3,0,1,"RT @ThePartyCodes: If my jokes offend you: 

1. I'm sorry 
2. It won't happen again 
3. 1 &amp; 2 are lies 
4. You're a pussy",thepartycode joke offend sorry win happen amp lie pussy
17705,18105,3,0,3,0,1,RT @ThePlanetVenus_: I'm obviously Morello from OITNB cause crazy and jealous bitch.,theplanetvenus obviously morello oitnb cause crazy jealous bitch
17706,18106,3,0,1,2,2,RT @ThePoke: This crow in Aberdeen just won at photobombing (pic by Steve Black] - via @DailyMirror http://t.co/qDcLxyjOCt,thepoke crow aberdeen win photobombe pic steve black via dailymirror http qdclxyjoct
17707,18107,3,0,3,0,1,"RT @ThePrincePerez: Messi's like ""I'm back bitches &#128527;&#128076;"" lmao &#128514;&#128514;&#128514;",theprinceperez messi back bitch lmao
17708,18109,3,0,3,0,1,RT @TheRaceDraft: Karate bitch https://t.co/UtEUTZkjOk,theracedraft karate bitch https uteutzkjok
17709,18110,3,1,2,0,1,"RT @TheRainbowGirlz: I'm not saying she's a slut, but her favorite shade of lipstick is pussy.",therainbowgirlz say slut favorite shade lipstick pussy
17710,18111,6,0,5,1,1,"RT @TheRealCoolie: How many hoes do I have ?

&#12288; Z
&#12288;&#12288; E
&#12288;&#12288;&#12288; R
&#12288;&#12288;&#12288;&#12288; O
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288;&#12288; o
&#12288;&#12288;&#12288;&#12288;&#12288;o
&#12288;&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288; &#12290;
&#12288;&#12288;&#12288;.
&#12288;&#12288;&#12288;.",therealcoolie many hoe
17711,18112,3,0,3,0,1,RT @TheRealHoneyMoe: I don't care about bitches. Hoes be into it with they damn self&#128553;&#128175;,therealhoneymoe don care bitch hoe damn self
17712,18113,3,0,3,0,1,RT @TheRealIceTre: Finna hit this bitch with a handful of salt http://t.co/uaBiQvI6a6,therealicetre finna hit bitch handful salt http uabiqvi
17713,18114,3,0,2,1,1,"RT @TheRealIceTre: bae: ""come over""

me: ""i'm tryna catch a pokemon""

bae: ""i'm horny tho""

me: ""bitch it's a fucking mewtwo""",therealicetre bae over tryna catch pokemon bae horny tho bitch fucking mewtwo
17714,18115,3,0,3,0,1,RT @TheRealIceTre: hot pockets &gt; hoes,therealicetre hot pocket hoe
17715,18116,3,0,3,0,1,RT @TheRealKeyvone: Karma is a bitch,therealkeyvone karma bitch
17716,18117,3,0,3,0,1,RT @TheRealMFast: I wish a bitch would &#128544;&#128556;&#128548;&#128298;&#128299; http://t.co/jSnDXuyPdN,therealmfast wish bitch http jsndxuypdn
17717,18118,3,0,3,0,1,RT @TheRealMFast: Niggas cheat on the most loyal most beautiful women with fucking trash,therealmfast niggas cheat loyal beautiful woman fucking trash
17718,18119,3,0,0,3,2,RT @TheRealMugatu: @Deet02 @MikeNapoli25 @954Nole do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,therealmugatu deet mikenapoli nole remember game win jack right summer yankee stadium start
17719,18120,3,0,3,0,1,RT @TheRealTenski: When I die take my casket to the club so bitches can twerk on it I'm putting the fun back in funeral,therealtenski die take casket club bitch twerk put fun back funeral
17720,18121,3,0,3,0,1,"RT @TheReal_Salmon: Snail hoe: my parents just left, they gonna be gone for 15 mins..

Snail: ok ?

Snail hoe: Im horny af

Snail:... http:&#8230;",thereal salmon snail hoe parent leave go to go min snail snail hoe horny snail http
17721,18122,3,0,1,2,2,RT @TheRisingStar23: Shy Glizzy Decent Af,therisingstar shy glizzy decent
17722,18123,3,0,2,1,1,"RT @TheRoachDean: ""@SO_GALACTIC: ""@Toodangerous_: &#8220;@SO_GALACTIC Gummy worms? https://t.co/TyXhQzqnqr&#8221;"" ............"" that bitch is a beast",theroachdean galactic toodangerous galactic gummy worm https tyxhqzqnqr bitch beast
17723,18124,3,0,1,2,2,"RT @TheRoot: Don Lemon gets called an Uncle Tom, doesn't like it: http://t.co/eV4xgI5Pgc http://t.co/i6Xs8HCnrb",theroot don lemon gets call uncle tom doesn http pgc http hcnrb
17724,18125,3,0,3,0,1,RT @TheSchwagQueen: Niggas be in your messages like &#128536;&#128141;&#128149;&#128166;&#128272; &amp; be on Twitter like fuck bitches &#9994;&#128299;&#128184;Come on nigga which one you gone be Drake or&#8230;,theschwagqueen niggas message amp twitter fuck bitch nigga go drake
17725,18126,3,0,3,0,1,RT @TheSeanyV: I didn't pull bitches in elementary school. My parents couldn't afford the 64-count color box with the sharpener on the back&#8230;,theseanyv didn pull bitch elementary school parent couldn afford count color box sharpener back
17726,18127,3,0,3,0,1,RT @TheSexFacts101: Fucking over your guaranteed pussy trying to get some more pussy will end you up with no pussy!,thesexfact fucking over guarantee pussy try pussy pussy
17727,18128,3,0,0,3,2,"RT @TheStrangeLog: Nerf the hell out of birds, they no longer attack you at long range, lower damage, don&#8217;t follow you forever.",thestrangelog nerf hell bird long attack range low damage don follow forever
17728,18129,3,0,3,0,1,RT @TheSuperNegro_: Can't believe you bitches find this remotely appealing. http://t.co/TKwwapczGr,thesupernegro bitch find remotely appeal http tkwwapczgr
17729,18130,3,0,0,3,2,RT @TheTumblrPosts: This is why Charlie Sheen is an idol http://t.co/6ovXRtTxtN,thetumblrpost charlie sheen idol http ovxrttxtn
17730,18131,3,1,2,0,1,"RT @TheTypicalChick: ""Why do you always wear black"" 

cause I&#8217;m ready for your funeral bitch",thetypicalchick wear black cause ready funeral bitch
17731,18132,3,0,3,0,1,"RT @TheVibeKing: I didn't go wrong when I started talking to you, I went wrong when I trusted your bitch ass",thevibeke didn wrong start talk wrong trust bitch ass
17732,18133,6,0,6,0,1,RT @TheVineNation: when you in a public place and ya side hoes come outta no where &#128557; https://t.co/1XV2fYehze,thevinenation public place side hoe outta https fyehze
17733,18134,3,0,3,0,1,RT @TheVoiceOfMiami #Fellas: Would you shit on a bitch if she asked you like that Biggie skit? + I'll take my dick and go home.,thevoiceofmiami fellas shit bitch ask biggie skit take dick home
17734,18135,3,0,3,0,1,RT @TheVoiceOfMiami I don't work for pussy... + the code of a real man,thevoiceofmiami don work pussy code real man
17735,18136,3,1,2,0,1,RT @TheVoiceOfMiami: A lot of y'all hoes pretty until a nigga enlarge that avi...,thevoiceofmiami lot hoe pretty nigga enlarge avi
17736,18137,3,0,3,0,1,"RT @TheVoiceOfMiami: I don't care how much pussy I get, I still got to jack my dick...",thevoiceofmiami don care pussy jack dick
17737,18138,3,0,3,0,1,RT @TheVoiceOfMiami: I wonder how many of y'all hoes got homegrown sex tapes online and U.O.E.N.O,thevoiceofmiami wonder many hoe homegrown sex tape online
17738,18139,3,0,3,0,1,RT @TheVoiceOfMiami: If you got to have every hoe you see you a weak nigga...,thevoiceofmiami hoe weak nigga
17739,18140,3,0,0,3,2,RT @TheVoiceOfMiami: Miami* RT @PacDaGoat: Houston has so many trash drivers,thevoiceofmiami miami pacdagoat houston many trash driver
17740,18141,3,0,3,0,1,"RT @TheVoiceOfMiami: Twitter hoes just different, bitches want to text or DM all day. Hoe I'm trying to fuck something...",thevoiceofmiami twitter hoe different bitch want text hoe try fuck
17741,18142,3,0,3,0,1,RT @TheVoiceOfMiami: When you start liking a hoe you don't really like because she gives you the pussy on a consistent basis...,thevoiceofmiami start like hoe don give pussy consistent basis
17742,18143,3,0,3,0,1,RT @TheWoundGod: Son. Lmao. RT @ChefWaites: I&#8217;m gonna Cry every time RT @WackProducer: No bitches http://t.co/JEIHGDwLai,thewoundgod son lmao chefwaite go to cry wackproducer bitch http jeihgdwlai
17743,18144,3,0,0,3,2,"RT @TheXbone: Twitch Plays Call of Duty. Enter trash talk in the chat, the auto-aim will do the rest",thexbone twitch play call duty enter trash talk chat auto aim rest
17744,18145,3,0,3,0,1,RT @The_April_Fool: Fucking with them hoes! &#8220;@Marc_withdaC: &#8220;@CamBlunt: my nigga waka i hate it had to be him http://t.co/E12YlM2yVa&#8221; man t&#8230;,fool fucking hoe marc withdac camblunt nigga waka hate http ylm yva man
17745,18146,3,0,3,0,1,RT @The_HelenKeller: baddest blind bitch,helenkeller baddest blind bitch
17746,18147,3,1,2,0,1,RT @The_Paradox: FAGGOT RT @80sbaby4life: I was in the club and there was this good lookin bitch. ..she had gold teeth tho. I was confused &#8230;,paradox faggot sbaby life club good lookin bitch gold tooth tho confused
17747,18148,3,0,3,0,1,RT @The_Race_Draft: Obama ain't playin with these hoes... http://t.co/b6Opj6D25y,race draft obama ain playin these hoe http opj
17748,18149,3,0,3,0,1,RT @The_Searcy: Happy cunt bags&#128076;,searcy happy cunt bag
17749,18150,3,0,3,0,1,"RT @TheeGreekGod: Girl: I know you got hoes 

Me: http://t.co/qNa9ogveWW",theegreekgod girl hoes http qna ogveww
17750,18151,3,0,0,3,2,RT @TheeGreekGod: Soulja boy trash now but I'm not gonna act like I never cranked that superman.,theegreekgod soulja boy trash go to act crank superman
17751,18152,6,0,6,0,1,RT @TheeJenBunny: Oh you didn't hit me boo boo - bitches who got hit in the jaw,theejenbunny didn hit boo boo bitch hit jaw
17752,18153,3,1,2,0,1,RT @TheeJenBunny: Oh you missed bitch- bitxhes who got socked in the face,theejenbunny miss bitch bitxhe sock face
17753,18154,3,0,3,0,1,RT @TheeRealGemini: Listen here &#8220;@verbally_abrupt: Bitches cheat on they bitch... But be SOOOOOO HURT when they bitch cheat back.&#8221;,theerealgemini listen verbally abrupt bitch cheat bitch soooooo hurt bitch cheat back
17754,18155,3,0,3,0,1,RT @Thee_MrWest: This bitch at work gone make me slap her head off her fuckin neck,thee mrw bitch work go slap head off fuckin neck
17755,18156,3,0,3,0,1,RT @TheeeSickestKid: Yo bag Gucci but you still ugly hoe shut up,theeesickestkid bag gucci ugly hoe shut
17756,18157,3,0,3,0,1,RT @TheoMaxximus: I can post a picture of chrus at like 5 in the morning and the little nigga will favorite and retweet that hoe,theomaxximus post picture chrus little nigga favorite retweet hoe
17757,18158,3,3,0,0,0,"RT @Theprinceofnj: &#8220;@SMCo71: "" if you aint bout that Murder Game pussy nigga shut up ""&#8221;252 GANG &#128514;&#128514;&#128514;&#128514;&#128514;",theprinceofnj smco be not bout murder game pussy nigga shut gang
17758,18159,3,0,3,0,1,"RT @Therealalonig: $10,000 dinner dates with yo man bitch. #pow @karrueche http://t.co/LOP1LY4HvS",therealalonig dinner date man bitch pow karrueche http lop hvs
17759,18160,3,0,2,1,1,RT @Things4WhitePpl: Being pussy-whipped http://t.co/55BxG7PBNG,thing whiteppl pussy whip http bxg pbng
17760,18161,3,0,3,0,1,RT @ThinkLikeRandy: When you've got 5 or 6 hoes every one of them sees her man as god.That's why you don't have sex with them very often. -&#8230;,thinklikerandy hoe see man god don sex
17761,18162,3,0,0,3,2,RT @ThinkingOfJacob: So I took a 1000 pictures with him and he ate all the brownies I made but he's the new homie @macdemy http://t.co/cZeO&#8230;,thinkingofjacob take picture eat brownie new homie macdemy http czeo
17762,18163,3,0,3,0,1,"RT @ThinknMoney_365: @Wendys , @TacoBell , &amp; @McDonalds yall bitches needa start delivering !!",thinknmoney wendys tacobell amp mcdonald you all bitch needa start deliver
17763,18164,3,0,2,1,1,RT @Thirst22: Hoes love justifying other hoes actions. That's how you easily know who be hoeing.,thirst hoe love justify hoe action easily hoe
17764,18165,3,0,3,0,1,"RT @This_Sarcasm_: my tweet wasn't really about you. but if the shoe fits, then lace that bitch up and wear it.",sarcasm tweet wasn shoe fit lace bitch wear
17765,18166,3,0,3,0,1,RT @Thomas16v: That's my bitch &#128521;,thomas bitch
17766,18167,3,0,1,2,2,"RT @ThomasKeneally: Obersturmfuhrer Matthias, my wife is a superb financial brian. Carry on with your labelling in her presence, and see ho&#8230;",thomaskeneally obersturmfuhrer matthias wife superb financial brian carry labelling
17767,18168,3,0,3,0,1,RT @Thornton25: Bruh you're not a friend.. You fuck with me when you and ya bitch into it &#128514;&#128514;&#128514;,thornton bruh friend fuck bitch
17768,18169,3,0,0,3,2,RT @Thotcho: See the jumbotron? That&#8217;s where the jig is,thotcho jumbotron jig
17769,18170,3,0,3,0,1,RT @ThotsLoveNike: Girlfriends hate them friendly bitches &#128514;,thotslovenike girlfriend hate friendly bitch
17770,18171,3,1,2,0,1,RT @ThottyGlo: How quick your bitch will text another nigga whens shes mad at you http://t.co/uRSI7AjUMP,thottyglo quick bitch text nigga when s she s mad http ursi ajump
17771,18172,3,0,3,0,1,RT @ThriIIuminati: I hate when people think I'm mad or sad cause I'm not talking.. nah I'm chillin bitch.,thriiiuminati hate people think mad sad cause talk nah chillin bitch
17772,18173,3,0,3,0,1,RT @ThriIIuminati: im chill as fuck but ill still turn up on ur bitch ass,thriiiuminati chill fuck ill turn bitch ass
17773,18174,3,0,3,0,1,"RT @ThtNiggaXzavier: Couple A , B's , C's , bad bitch double D's , popping E's I don't give a F , told you I'm a G",thtniggaxzavier couple bad bitch double pop don tell
17774,18175,3,0,3,0,1,RT @ThugLifeIsDead: best twitter beef all time was when @Vidal_Lucia called out Barbara hoe ass for cheating on her college bf with some pa&#8230;,thuglifeisdead good twitter beef vidal lucia call barbara hoe ass cheat college
17775,18176,3,0,3,0,1,"RT @ThugginLegally_: Twitter jail is pointless your suppose to tweet , they need instagram jail for hoes doing Shout out for shout out all &#8230;",thugginlegally twitter jail pointless suppose tweet instagram jail hoe shout shout
17776,18177,3,0,3,0,1,RT @TiaraSoBoojie: All the main bitches are getting kicked to the curve lol,tiarasoboojie main bitch kick curve lol
17777,18178,3,0,2,1,1,RT @TibaBurger: Sick ass goal #ned #WorldCup2014,tibaburger sick ass goal ned worldcup
17778,18179,3,0,0,3,2,RT @TideRecruits101: It's ok to trash talk....but I haven't seen any Bama fans wishing harm or injury towards LSU players.,tiderecruit trash talk haven see bama fan wish harm injury towards lsu player
17779,18180,3,0,3,0,1,RT @Tierrraaaaa: no sex bitch I only want the neck bitch .,tierrraaaaa sex bitch want neck bitch
17780,18181,3,0,3,0,1,RT @TiffaniRenee3: @Victoria_Finae @drrrruuuu jealous bitch. &#128514;,tiffanirenee victoria finae drrrruuuu jealous bitch
17781,18182,3,1,2,0,1,"RT @TimRaw: Was crazy about her.

Got to know her.

She was a bitch.

Felt betrayed by my judgment.",timraw crazy bitch feel betray judgment
17782,18183,3,0,3,0,1,RT @TimoPleasant: This grown on your own shit is for the birds. &#128530;,timopleasant grow own shit bird
17783,18184,3,0,3,0,1,RT @TinkkBaddAss: Bouta take a shower just to fuck yo bitch https://t.co/7WQ5QZsIls,tinkkbaddass bouta take shower fuck bitch https qzsil
17784,18185,9,0,9,0,1,"RT @Tiny2YouHoes: but naawww though, y'all hoes is fu don't fucking play w/me.",tiny youhoe naawww hoe don fucking play
17785,18186,3,0,3,0,1,RT @TinyTino842: @triple6em96 I call all women bitches get over it,tinytino triple call woman bitch over
17786,18187,3,0,3,0,1,RT @Tip_It_In: #IfSheCantSuckTheDickRight slap it on her forehead.. The bitch needs a spankin.. discipline her ass &#128514;&#9995;,tip ifshecantsuckthedickright slap forehead bitch spankin discipline ass
17787,18188,3,2,1,0,0,"RT @Tiqqz: @ShinSnipes i woke up with a sore throat, im cold, niggers will be niggers. so terrible",tiqqz shinsnipe wake sore throat cold nigger nigger terrible
